order_id,customer_id,restaurant_name,city,order_amount,delivery_time,rating,payment_method,order_date,delivery_partner_age,distance_km
9164,2259,Pizza Point,MUMBAI,667.4,68,3.9,cash ,2024-06-17,36,16.34
9165,3381, Food Express,MUMBAI,280.3,33,0.6, CARD ,2024-04-28,58,15.08
9166,1888,Pizza Point ,Delhi,480.31,41,2.3,Card ,2024-03-13,63,53.12
9167,4420,Cafe Delight ,Hyderabad ,502.03,11,0.1,cash  ,2024-03-19,46,48.43
9168,4169,Food Express,Kolkata ,519.55,43,2.0,CASH ,2024-04-27,22,9.53
9169,2105,PIZZA POINT,pune,309.5,65,1.0,CASH ,2024-04-28,51,8.49
9170,3549,PIZZA POINT,Chennai,909.51,16,3.3,CARD ,2024-01-05,34,28.45
9171,2990,Cafe Delight ,Bangalore,669.47,60,3.1,CASH ,2024-04-08,37,10.4
9172,2500,BURGER TOWN,MUMBAI,518.27,90,4.8,CARD,2024-03-12,39,28.55
9173,4998,pizza point,BANGALORE,370.29,99,3.8,upi,2024-05-18,39,50.68
9174,4775,cafe delight,Mumbai ,291.61,100,4.3,Cash ,2024-01-21,36,29.99
9175,3812,PIZZA POINT,Kolkata ,599.47,134,0.6,cash ,2024-02-22,58,43.47
9176,1920,BURGER TOWN,Mumbai ,381.56,134,0.2,upi ,2024-03-02,28,15.0
9177,1549, Cafe Delight,hyderabad,533.43,72,5.8,card ,2024-03-27,21,15.95
9178,3061,PIZZA POINT,DELHI,25.17,88,2.6,cash,2024-05-07,43,35.63
9179,1391, Cafe Delight, Hyderabad,367.55,6,2.4,CARD,2024-05-13,47,51.15
9180,4418,food express, Hyderabad,472.73,52,0.2,upi ,2024-02-10,28,31.87
9181,3357,cafe delight, Hyderabad,741.95,7,0.7, cash ,2024-06-07,49,11.9
9182,3433,FOOD EXPRESS,Kolkata,269.42,77,5.6,Card,2024-05-30,47,13.07
9183,4280,BURGER TOWN,chennai,128.54,47,4.2,Card,2024-02-09,29,37.02
9184,2380,Food Express ,Chennai ,611.18,119,2.5,UPI,2024-03-09,47,6.2
9185,1973,CAFE DELIGHT,HYDERABAD,483.99,29,5.4,Card,2024-03-13,60,3.93
9186,4672, Burger Town,Bangalore ,69.49,132,3.5,UPI,2024-02-03,20,6.17
9187,4639,Cafe Delight ,Hyderabad,81.96,120,4.5, CARD ,2024-02-29,50,23.54
9188,4165,Burger Town,kolkata,338.28,106,2.6,Card,2024-03-24,19,21.26
9189,4164,FOOD EXPRESS, Delhi,479.06,51,2.6, upi,2024-01-12,29,0.13
9190,1339,food express,bangalore,847.32,112,0.4, Card,2024-04-13,33,9.7
9191,3644,Burger Town ,delhi,229.72,80,4.4,upi ,2024-05-19,26,20.85
9192,4516,FOOD EXPRESS, Kolkata,634.69,3,0.6,cash ,2024-05-12,34,25.8
9193,1756, Burger Town,CHENNAI,9.79,122,4.6, upi,2024-03-20,17,24.14
9194,2045,pizza point,chennai,590.24,37,1.1,CARD,2024-02-25,49,19.18
9195,3338, Biryani House,DELHI,876.65,58,1.5, cash ,2024-05-31,18,48.72
9196,4556,FOOD EXPRESS,pune,535.43,145,5.5,cash,2024-03-04,44,24.96
9197,4855, Cafe Delight,hyderabad,332.96,6,2.8,Card,2024-05-31,38,38.67
9198,3353,CAFE DELIGHT,Delhi,808.13,112,0.8,UPI,2024-02-27,63,49.95
9199,3681,BURGER TOWN,HYDERABAD,587.22,86,5.4,card ,2024-06-19,16,51.22
9200,4199,Cafe Delight,Kolkata,538.4,24,2.7,CARD  ,2024-06-08,57,51.42
9201,3672,Pizza Point,BANGALORE,245.57,26,0.8,card ,2024-04-09,21,29.68
9202,1938,Biryani House ,Mumbai,590.94,77,2.3,Card,2024-01-07,32,39.68
9203,4344,Biryani House,Kolkata,328.82,112,3.5, Cash,2024-04-10,34,18.88
9204,1847,spice hub, Delhi,577.86,136,2.2, Card,2024-06-28,59,51.71
9205,1441, Pizza Point,DELHI,512.13,140,5.5,UPI ,2024-02-07,63,12.8
9206,3550,Biryani House ,BANGALORE,771.03,112,1.6,CARD  ,2024-04-18,17,47.26
9207,1129,CAFE DELIGHT,Mumbai ,356.0,92,1.1, cash ,2024-02-20,30,28.19
9208,4203,Cafe Delight ,Pune ,462.66,39,1.3,CASH ,2024-05-18,38,17.93
9209,1596,biryani house,HYDERABAD,699.58,56,0.5,cash ,2024-06-29,34,22.78
9210,2958,Pizza Point, Bangalore,440.99,53,2.7,CARD ,2024-02-07,48,35.3
9211,2505, Biryani House,BANGALORE,494.62,62,5.3, cash ,2024-02-28,21,55.8
9212,1861,Cafe Delight,mumbai,398.32,74,1.8,CARD ,2024-06-07,34,5.85
9213,4461, Biryani House,Delhi ,459.09,130,1.6,UPI ,2024-01-29,45,55.17
9214,3640,BIRYANI HOUSE,Pune ,667.74,53,5.0,upi,2024-06-02,37,48.94
9215,1998,spice hub, Pune,958.98,64,1.8, cash ,2024-02-05,18,35.24
9216,3372,Burger Town,Delhi,80.37,51,2.9, CARD ,2024-05-29,20,7.82
9217,4140,Pizza Point,KOLKATA,183.75,30,0.2,CASH ,2024-03-16,45,48.75
9218,4731,Spice Hub,mumbai,464.63,79,1.7,Card,2024-04-30,18,41.44
9219,3495,Pizza Point,pune,512.41,9,0.8,Cash ,2024-06-27,54,29.84
9220,2551,Cafe Delight ,Bangalore ,445.59,67,0.6,card,2024-05-08,54,53.15
9221,3866,pizza point,hyderabad,361.68,125,2.6, upi,2024-06-24,43,39.87
9222,2640, Spice Hub, Chennai,191.91,38,1.7,Cash,2024-06-17,16,17.32
9223,4236,Burger Town,Pune ,347.31,75,1.0,upi,2024-04-30,37,2.62
9224,2511,Food Express ,Hyderabad,704.31,32,3.1,CARD ,2024-03-12,60,45.56
9225,2736,Spice Hub,Delhi,523.27,49,4.7,cash,2024-03-31,60,15.33
9226,3756,SPICE HUB,Pune,668.89,93,4.4,CARD ,2024-03-06,62,16.83
9227,2449,CAFE DELIGHT,kolkata,199.15,31,1.5,Cash ,2024-04-02,54,26.98
9228,4768, Pizza Point,PUNE,861.04,7,1.6,card ,2024-04-17,32,45.0
9229,2857,burger town,MUMBAI,359.53,67,4.4,Card ,2024-06-23,57,55.46
9230,1264,Burger Town ,Bangalore ,618.8,117,3.3, UPI,2024-01-04,43,12.98
9231,4946,Cafe Delight , Chennai,468.73,65,4.5,CARD ,2024-02-19,45,52.92
9232,3659,Pizza Point ,Bangalore ,365.0,95,0.0,cash ,2024-06-18,55,36.26
9233,4413,pizza point,KOLKATA,608.2,19,0.5,card ,2024-02-01,23,51.33
9234,3879,Burger Town,Pune ,650.13,129,4.8,cash,2024-06-15,42,50.89
9235,4797,Cafe Delight , Kolkata,1172.0,53,5.1,Cash,2024-06-11,56,23.54
9236,4349,pizza point,Kolkata,659.82,115,2.1, cash ,2024-05-18,60,40.69
9237,3721, Burger Town,Kolkata ,656.07,39,5.8,CASH ,2024-04-15,40,56.8
9238,2462,Burger Town ,Chennai ,786.22,90,1.8,CASH ,2024-05-09,28,40.34
9239,1156,Cafe Delight, Delhi,632.96,118,5.3,Cash ,2024-04-08,49,27.49
9240,2445,Burger Town, Chennai,490.32,127,2.5, Card,2024-04-02,54,22.32
9241,3298,Cafe Delight ,delhi,581.43,139,3.4,upi ,2024-05-29,22,8.6
9242,3925, Pizza Point,DELHI,713.7,40,3.9,cash  ,2024-02-16,37,59.93
9243,2632,Spice Hub,Chennai ,847.69,55,0.8,cash  ,2024-05-01,48,39.47
9244,3577, Burger Town, Mumbai,122.33,143,0.2,upi ,2024-06-01,61,16.59
9245,3374,burger town,CHENNAI,27.44,92,2.6,CARD,2024-06-01,53,4.47
9246,4008,Biryani House , Mumbai,837.09,55,1.0, upi,2024-03-20,46,45.24
9247,1894,burger town,hyderabad,300.63,121,3.3,UPI,2024-05-12,60,51.3
9248,3144,BURGER TOWN,chennai,85.52,121,2.7,cash  ,2024-01-30,48,25.67
9249,1512,Spice Hub,HYDERABAD,62.01,51,0.7,cash ,2024-06-10,37,57.36
9250,1215,BURGER TOWN,Chennai,950.46,124,4.0,CASH,2024-02-15,42,19.71
9251,4203,Biryani House ,mumbai,719.4,72,0.1,upi,2024-06-04,42,45.36
9252,4331, Cafe Delight,delhi,301.23,18,0.8,cash  ,2024-06-13,36,15.78
9253,3172,biryani house,mumbai,311.56,15,4.2, Card,2024-04-15,50,20.16
9254,4153,Burger Town,Mumbai ,513.72,123,3.2,Cash ,2024-03-16,62,36.32
9255,4354, Spice Hub,BANGALORE,714.85,141,1.7, Cash,2024-03-23,25,2.2
9256,2706, Food Express,Chennai,426.5,89,1.1,upi,2024-03-13,62,12.65
9257,3106,biryani house,Hyderabad,303.49,132,3.9,UPI ,2024-05-13,43,10.58
9258,2567, Food Express, Bangalore,783.76,96,1.2,Card,2024-02-03,55,19.68
9259,3208, Cafe Delight,Mumbai,493.54,21,5.9,Cash ,2024-04-27,52,46.65
9260,3331,Spice Hub ,Bangalore ,452.09,106,5.2,card ,2024-05-06,56,54.46
9261,3153,pizza point, Mumbai,648.03,47,0.8, UPI,2024-02-01,48,0.76
9262,2128, Food Express, Chennai,-34.08,49,5.2,CARD  ,2024-05-24,23,15.43
9263,4510,Biryani House , Bangalore,618.53,81,2.1, cash ,2024-03-29,52,1.52
9264,1227,PIZZA POINT, Hyderabad,602.73,44,2.9, upi,2024-06-03,56,51.67
9265,4771, Spice Hub,Bangalore,155.27,110,0.9,upi ,2024-01-21,48,11.92
9266,4653,Cafe Delight ,Hyderabad,14.66,121,0.7,upi ,2024-06-11,34,46.24
9267,3365, Biryani House, Mumbai,358.91,88,5.2,card,2024-02-01,45,2.0
9268,2487,cafe delight, Hyderabad,545.74,113,3.8,Cash,2024-06-08,29,23.9
9269,1801,pizza point,PUNE,571.22,21,2.8,upi,2024-05-30,29,21.52
9270,2622,Food Express,Hyderabad,926.01,41,0.2,CASH ,2024-03-08,51,19.76
9271,2905, Cafe Delight, Delhi,545.85,137,5.5,cash,2024-01-29,22,34.21
9272,3921, Burger Town,hyderabad,150.29,41,2.3,CASH,2024-02-28,58,23.48
9273,1471,burger town,Mumbai ,437.26,100,2.5,UPI,2024-04-12,49,24.19
9274,2079,PIZZA POINT,pune,175.34,36,1.7,Cash,2024-03-17,47,11.35
9275,3672,BIRYANI HOUSE,delhi,455.22,70,5.3,card,2024-03-20,57,24.87
9276,3060,BURGER TOWN,Pune ,852.23,50,2.1, Cash,2024-06-22,48,44.47
9277,4511, Burger Town,Mumbai,614.81,5,1.0,CASH ,2024-04-24,29,19.39
9278,2041, Cafe Delight,chennai,319.8,115,3.0,cash,2024-04-30,40,51.43
9279,3741,Spice Hub ,Pune ,648.09,139,4.7,UPI,2024-02-11,43,9.97
9280,4020,Burger Town,Hyderabad ,305.55,63,2.2,UPI ,2024-05-28,57,50.8
9281,3160,Biryani House, Mumbai,-190.86,127,3.9,Card ,2024-01-25,54,36.95
9282,1228,Biryani House ,CHENNAI,191.63,14,1.8, Card,2024-01-31,45,25.43
9283,1170,PIZZA POINT, Pune,614.61,105,4.3,cash ,2024-05-18,46,2.11
9284,1294,Biryani House, Mumbai,693.08,30,4.0,UPI ,2024-05-08,39,7.59
9285,1188, Biryani House,bangalore,929.41,77,4.1,cash ,2024-03-13,19,24.86
9286,1425, Food Express,chennai,585.29,137,3.9,Cash ,2024-03-20,29,52.68
9287,1976,Biryani House,Mumbai,836.79,84,0.9,Card ,2024-01-12,24,57.41
9288,2102,BIRYANI HOUSE,BANGALORE,657.52,85,5.3,UPI ,2024-01-30,51,55.78
9289,3705,pizza point,Kolkata ,734.35,144,3.5,cash ,2024-03-06,21,16.44
9290,1918,PIZZA POINT, Pune,775.43,149,2.3,CARD,2024-04-24,39,15.39
9291,4253, Pizza Point,chennai,621.75,56,1.0,UPI ,2024-06-27,41,44.37
9292,1498,burger town,Kolkata,768.71,69,4.7,cash  ,2024-01-01,49,56.43
9293,2821,Burger Town , Hyderabad,325.36,91,3.1, cash ,2024-05-22,16,8.0
9294,3809,Food Express , Kolkata,-106.65,80,0.9,cash,2024-02-15,38,22.66
9295,1865,Cafe Delight ,DELHI,662.68,22,5.5,CARD  ,2024-02-20,32,50.18
9296,1825,Burger Town,CHENNAI,593.69,98,0.6, cash ,2024-01-23,51,29.52
9297,4779,BIRYANI HOUSE,Mumbai,281.18,97,3.1, cash ,2024-06-24,52,50.54
9298,2858,spice hub,mumbai,184.39,73,3.7,UPI,2024-05-31,60,7.01
9299,3118,spice hub,BANGALORE,532.67,135,6.0,card ,2024-04-06,35,46.62
9300,3295,Spice Hub ,MUMBAI,679.23,134,0.8,CARD,2024-01-29,41,23.38
9301,1145,Food Express ,CHENNAI,629.98,141,3.7,CARD ,2024-04-30,26,41.58
9302,2641,SPICE HUB,Chennai ,245.09,21,2.9,cash ,2024-06-15,35,17.59
9303,4846,Spice Hub ,Delhi,301.15,104,1.5,card,2024-02-06,16,41.51
9304,2319, Pizza Point,CHENNAI,667.37,29,5.7,CASH,2024-03-31,59,42.13
9305,3629,BURGER TOWN, Pune,518.17,31,4.7,card ,2024-05-11,28,25.16
9306,1469, Burger Town,Bangalore,765.04,20,4.7,CARD  ,2024-05-19,51,58.15
9307,4577,pizza point,MUMBAI,419.18,91,5.4,card ,2024-02-04,59,0.03
9308,1192, Burger Town,Mumbai,684.88,22,4.4,CARD ,2024-06-23,53,40.45
9309,2091,pizza point, Delhi,490.09,72,3.0,upi ,2024-06-18,28,54.52
9310,3541,Cafe Delight,kolkata,319.3,102,2.3,UPI,2024-05-12,29,51.45
9311,4888,Burger Town,Hyderabad ,732.04,145,4.2,UPI,2024-03-07,27,33.88
9312,1051,Cafe Delight,Kolkata,251.86,20,3.6,UPI,2024-06-25,49,53.75
9313,3929,cafe delight,Hyderabad,518.54,40,3.3,Cash ,2024-03-08,42,6.48
9314,3410,Pizza Point ,Bangalore ,544.37,122,3.5,Card ,2024-02-13,27,32.61
9315,2820, Biryani House,kolkata,469.93,91,3.9,CASH,2024-04-23,53,58.88
9316,3964,burger town, Pune,747.7,86,5.8,Cash,2024-01-31,51,59.49
9317,3521,spice hub,Bangalore ,643.15,106,4.5,UPI,2024-06-12,16,40.75
9318,2869,Cafe Delight,Delhi,613.36,113,1.1, Cash,2024-05-09,41,10.06
9319,3568,Spice Hub, Kolkata,517.12,28,2.8,cash,2024-01-08,55,6.78
9320,2786,pizza point,KOLKATA,964.08,66,4.1,CASH ,2024-03-08,55,55.35
9321,2454,Cafe Delight,CHENNAI,866.17,60,1.1,upi,2024-04-02,36,52.84
9322,2867,Biryani House ,Bangalore ,729.86,133,5.6,cash ,2024-03-24,47,18.92
9323,4369,pizza point,PUNE,688.78,32,0.5,UPI,2024-06-05,40,55.89
9324,4506,Burger Town ,CHENNAI,349.44,21,3.7,UPI,2024-01-24,27,7.83
9325,4767,burger town,Mumbai,487.73,12,5.9,card ,2024-02-14,40,17.67
9326,3738,SPICE HUB,chennai,658.96,91,4.4,Card,2024-05-18,41,38.65
9327,4269,BURGER TOWN,Hyderabad ,762.9,149,4.1, Card,2024-06-04,51,10.24
9328,4199,Cafe Delight,pune,723.01,129,6.0,Cash ,2024-05-24,31,59.34
9329,3579,Cafe Delight ,delhi,645.24,126,4.8, upi,2024-04-05,29,13.35
9330,3007, Spice Hub, Pune,1000.16,109,5.8,cash ,2024-01-30,61,14.72
9331,2434,burger town, Mumbai,466.1,87,4.2, Cash,2024-02-11,49,28.48
9332,1839, Spice Hub,Bangalore ,753.3,8,4.0,cash  ,2024-01-28,64,46.71
9333,4136,burger town,hyderabad,722.86,53,4.6,CARD ,2024-06-11,39,7.23
9334,4765,Burger Town , Hyderabad,611.02,144,1.1,card ,2024-06-21,23,40.05
9335,1240,Pizza Point , Hyderabad,620.13,60,4.8,CARD  ,2024-05-02,42,5.96
9336,4440, Pizza Point, Chennai,615.09,138,5.8,UPI,2024-03-19,54,5.68
9337,1535, Burger Town, Hyderabad,322.94,4,3.7,Cash,2024-06-12,28,2.48
9338,2407,Burger Town,Bangalore ,600.22,20,0.1,cash ,2024-03-19,44,32.68
9339,4502,food express,MUMBAI,687.07,94,0.4,CASH ,2024-04-23,46,26.16
9340,1082,Burger Town ,Pune ,580.48,58,1.4,upi,2024-04-05,58,18.44
9341,1981,Spice Hub,Hyderabad,39.48,45,2.9,CASH,2024-04-18,34,31.63
9342,4902,biryani house,MUMBAI,103.46,75,2.5, Cash,2024-02-28,25,30.11
9343,4768,SPICE HUB, Delhi,295.44,74,5.9,Card,2024-04-10,58,28.43
9344,1950,Biryani House ,Bangalore ,472.02,119,5.7, CARD ,2024-03-28,63,10.35
9345,4899, Biryani House,Delhi ,308.86,10,2.4,CARD  ,2024-02-01,55,53.82
9346,1610,Cafe Delight ,bangalore,661.48,7,4.8,cash ,2024-05-08,49,37.2
9347,1573, Food Express,Pune ,798.0,15,3.8,cash,2024-02-25,61,7.64
9348,3333, Cafe Delight,Delhi ,833.42,9,1.5,UPI,2024-04-30,64,15.33
9349,1988,Food Express ,Kolkata ,584.2,23,5.6,CARD ,2024-01-07,64,45.88
9350,4605,Pizza Point ,PUNE,771.04,39,1.6,CARD ,2024-03-18,58,46.58
9351,1458, Cafe Delight, Mumbai,359.36,64,5.2, upi,2024-04-27,16,43.54
9352,4283,Pizza Point , Pune,462.09,103,3.8,Cash ,2024-01-11,34,47.43
9353,3173,biryani house,pune,208.25,121,3.7,CASH ,2024-02-11,16,35.89
9354,4484, Cafe Delight,mumbai,801.72,134,5.0,Cash ,2024-02-19,39,17.33
9355,2522,Burger Town,Chennai ,991.49,122,3.0, cash ,2024-04-26,40,21.46
9356,3472,Burger Town, Delhi,412.85,88,5.1, UPI,2024-02-01,19,30.58
9357,3601,CAFE DELIGHT, Pune,-42.54,77,3.3,CASH,2024-06-16,39,14.76
9358,3657,Pizza Point,DELHI,261.15,36,5.9, Card,2024-06-25,54,51.2
9359,2984, Cafe Delight,Pune,337.46,47,4.0, Cash,2024-02-11,35,44.82
9360,2566, Biryani House,Delhi,168.45,146,2.2,Card ,2024-04-02,48,58.8
9361,4229,PIZZA POINT,Delhi,242.42,139,4.6, CARD ,2024-01-06,43,24.92
9362,3159,SPICE HUB,Mumbai ,551.15,18,3.1, upi,2024-04-06,58,52.25
9363,3449,biryani house,DELHI,664.93,97,4.8,upi,2024-05-10,60,46.75
9364,4830,spice hub,Bangalore ,-16.1,143,5.0,cash  ,2024-02-17,50,49.92
9365,1121,biryani house,DELHI,366.96,130,3.7, Card,2024-01-29,39,41.29
9366,1272,Biryani House ,bangalore,509.42,7,5.2,cash ,2024-02-05,55,20.94
9367,2317,food express,kolkata,233.31,125,2.4, CARD ,2024-01-02,59,14.64
9368,1397,FOOD EXPRESS,HYDERABAD,559.05,129,0.3,cash,2024-02-26,17,16.34
9369,3518,biryani house,Hyderabad ,470.54,20,4.0,Cash ,2024-04-04,38,34.02
9370,1984,Burger Town,Mumbai,387.85,132,4.6,upi ,2024-05-11,48,52.78
9371,2230, Burger Town,Bangalore ,283.88,42,0.4,UPI ,2024-01-31,29,26.94
9372,2133, Pizza Point,Chennai,568.35,12,4.6, Cash,2024-03-02,30,35.93
9373,4511, Biryani House,Delhi,309.13,66,3.8, cash ,2024-06-06,47,44.03
9374,2301, Food Express,Pune ,66.75,44,0.7, Cash,2024-06-10,38,51.32
9375,4639,pizza point,Hyderabad,505.52,95,3.2,CARD ,2024-06-17,19,38.91
9376,2910,biryani house, Pune,190.24,42,0.7,cash,2024-04-23,35,37.76
9377,4986,Biryani House,PUNE,88.45,146,1.9, UPI,2024-06-07,46,59.26
9378,3616,burger town, Pune,532.38,127,4.8, upi,2024-06-18,22,51.74
9379,2505,Food Express,Kolkata ,459.27,63,0.6,UPI,2024-03-25,16,44.01
9380,4874,PIZZA POINT,DELHI,283.42,116,2.8,CARD,2024-01-22,20,49.92
9381,4185,SPICE HUB,Pune ,557.24,46,3.6, UPI,2024-06-08,29,59.99
9382,2916, Biryani House,Chennai,605.98,145,5.6,UPI,2024-06-23,45,30.34
9383,3944, Food Express, Bangalore,559.96,97,4.4,UPI,2024-04-20,53,42.33
9384,1819,Spice Hub ,Mumbai ,550.88,63,0.8,CARD ,2024-06-11,38,48.8
9385,3900,PIZZA POINT,Kolkata,98.65,9,5.8,UPI ,2024-02-16,22,26.65
9386,4548,Cafe Delight , Hyderabad,823.31,126,2.9, upi,2024-06-28,59,57.3
9387,3757,Biryani House,Chennai ,639.37,32,2.2,upi,2024-03-08,54,22.93
9388,2956,Biryani House, Hyderabad,262.3,115,0.8,CASH ,2024-04-05,31,14.58
9389,3368,PIZZA POINT,kolkata,497.06,92,5.6,CASH ,2024-02-08,24,40.63
9390,1178,BURGER TOWN, Hyderabad,544.57,141,3.5,UPI,2024-03-08,54,4.84
9391,1896,cafe delight,Mumbai,490.17,125,5.9,CARD  ,2024-01-09,61,7.6
9392,3266,Spice Hub, Chennai,948.27,108,1.0,Cash ,2024-04-03,49,58.23
9393,3836,Burger Town ,Delhi,13.69,94,3.3,cash  ,2024-04-02,46,16.9
9394,2972,Pizza Point,pune,130.95,95,0.7,CARD ,2024-05-09,60,1.99
9395,2551,Spice Hub ,pune,-74.73,136,3.1,upi ,2024-05-24,22,28.48
9396,1491,Burger Town ,hyderabad,519.97,114,5.3,CASH ,2024-04-29,17,52.04
9397,4962,Pizza Point,HYDERABAD,636.0,53,0.7,upi,2024-02-14,21,20.0
9398,1060, Biryani House,mumbai,590.4,82,1.6,card ,2024-02-29,59,25.16
9399,2077,Pizza Point ,DELHI,427.72,112,4.1,cash,2024-04-02,49,9.41
9400,2703,BIRYANI HOUSE, Chennai,601.64,40,0.5,CARD  ,2024-06-01,32,20.77
9401,3585,CAFE DELIGHT,Chennai ,425.89,24,2.7,upi,2024-01-17,41,57.92
9402,3895,PIZZA POINT,hyderabad,685.18,92,2.0,cash  ,2024-05-25,27,52.63
9403,4035,Spice Hub ,BANGALORE,776.82,137,5.0,cash  ,2024-06-19,35,44.39
9404,1064,Cafe Delight, Chennai,267.2,112,0.3,cash ,2024-06-08,56,47.17
9405,4683, Biryani House,DELHI,428.09,109,5.2,card ,2024-05-11,61,40.16
9406,1585,Biryani House , Bangalore,468.58,126,4.2,CASH ,2024-05-12,50,7.08
9407,2727,Spice Hub ,chennai,856.36,26,1.8, Card,2024-03-21,50,7.05
9408,3218,Food Express , Mumbai,296.64,43,1.2,UPI,2024-04-01,44,32.23
9409,4344,Cafe Delight,Hyderabad,774.42,53,5.7,CARD,2024-02-10,63,35.73
9410,4960, Burger Town,Delhi,133.49,104,3.3, cash ,2024-02-13,53,58.31
9411,4770, Pizza Point,KOLKATA,810.89,116,2.1,card,2024-06-02,46,27.07
9412,1534,FOOD EXPRESS,Bangalore ,712.97,71,0.3,Cash ,2024-02-09,55,55.05
9413,4462,burger town, Delhi,461.09,96,1.0,UPI,2024-06-05,28,59.42
9414,3740,Burger Town, Kolkata,729.17,122,3.6, CARD ,2024-04-22,41,50.67
9415,4398, Cafe Delight,mumbai,374.76,27,3.1,card,2024-05-03,37,23.94
9416,3155, Pizza Point, Kolkata,269.3,106,4.5,Cash ,2024-01-09,23,45.21
9417,2870,Burger Town,Delhi ,926.62,45,5.0,cash,2024-02-16,55,32.73
9418,4233,SPICE HUB,Hyderabad ,364.7,61,2.4,upi,2024-04-03,22,11.93
9419,3861,spice hub, Bangalore,669.25,56,0.6,UPI,2024-06-10,20,7.78
9420,2004, Burger Town,Chennai ,777.21,81,4.7,CASH ,2024-05-29,16,4.2
9421,3499,cafe delight,Kolkata ,701.58,56,3.3,CASH,2024-05-21,60,19.59
9422,2229,biryani house,Pune ,649.82,77,5.9,cash,2024-03-13,55,41.33
9423,3637,Biryani House ,Hyderabad,670.04,95,4.8, UPI,2024-03-31,26,54.83
9424,2039,CAFE DELIGHT,Delhi ,764.36,139,2.0,CASH ,2024-05-23,47,19.23
9425,1326,Burger Town,Bangalore ,579.43,44,2.6,UPI,2024-03-22,22,31.86
9426,1607,spice hub,hyderabad,490.09,81,1.4,CARD ,2024-03-21,44,28.13
9427,3706,SPICE HUB,Bangalore ,157.76,83,3.1,UPI,2024-03-13,45,6.53
9428,1001, Food Express, Hyderabad,579.53,60,4.3,CARD,2024-02-04,36,45.62
9429,2033,spice hub,Pune ,757.08,88,3.7, CARD ,2024-02-10,54,31.16
9430,3481,biryani house,bangalore,224.82,109,2.1,UPI,2024-01-10,63,55.04
9431,1124, Food Express,kolkata,442.74,141,4.9,Card ,2024-03-23,59,50.13
9432,2104,Spice Hub, Pune,606.34,104,0.6, UPI,2024-03-16,58,16.7
9433,3532, Food Express,BANGALORE,878.09,56,0.9,cash ,2024-05-08,56,18.76
9434,3699,Pizza Point ,Hyderabad,210.36,32,2.4,UPI,2024-04-25,54,32.22
9435,2861,FOOD EXPRESS, Mumbai,698.36,67,4.2, cash ,2024-02-15,35,7.51
9436,2173,BIRYANI HOUSE,mumbai,410.55,60,4.2,cash ,2024-05-27,37,15.07
9437,3847,Cafe Delight , Hyderabad,331.59,39,2.2,UPI ,2024-01-29,44,49.27
9438,3920,CAFE DELIGHT, Pune,270.5,120,4.2,UPI ,2024-02-17,61,9.18
9439,4411,FOOD EXPRESS, Kolkata,336.11,75,0.4, Cash,2024-06-02,19,32.77
9440,1128,cafe delight,PUNE,624.78,71,1.7,Cash,2024-05-09,18,23.64
9441,1437,Food Express , Chennai,443.06,65,4.2,cash,2024-06-17,24,12.06
9442,1750,CAFE DELIGHT,PUNE,678.56,96,1.1,CARD,2024-06-25,20,58.19
9443,3548,cafe delight,KOLKATA,219.54,17,1.3,upi ,2024-06-23,18,49.51
9444,4129,Burger Town, Chennai,674.25,32,0.5, CARD ,2024-05-24,40,16.0
9445,2221, Biryani House, Kolkata,608.45,115,2.2,Card,2024-04-12,47,47.12
9446,3258,PIZZA POINT,Hyderabad ,123.05,81,4.9, CARD ,2024-04-24,48,0.39
9447,4985,CAFE DELIGHT,Bangalore ,876.56,59,5.0,CARD  ,2024-03-02,33,16.65
9448,1901, Biryani House,KOLKATA,584.98,58,5.2,UPI ,2024-03-04,60,6.48
9449,3092,Spice Hub ,Hyderabad,691.36,58,0.2, upi,2024-06-15,51,25.44
9450,4168,PIZZA POINT,BANGALORE,789.03,11,6.0, upi,2024-04-03,56,38.27
9451,2302,spice hub,pune,742.09,24,3.0,upi,2024-06-22,44,10.28
9452,3582,cafe delight, Bangalore,468.47,79,5.2,card ,2024-06-24,54,14.34
9453,2433,burger town,BANGALORE,681.29,126,5.4,upi,2024-03-01,62,23.56
9454,3508,biryani house,Kolkata,47.49,30,3.1,UPI ,2024-04-26,60,37.85
9455,1390,Spice Hub ,kolkata,598.44,144,0.3,upi,2024-01-08,17,18.64
9456,4918,CAFE DELIGHT,Bangalore,933.12,135,3.6, upi,2024-06-10,26,36.09
9457,2067, Biryani House,PUNE,326.16,14,2.0,cash  ,2024-04-19,46,20.96
9458,1026,Biryani House , Mumbai,728.86,65,1.2,upi,2024-02-25,19,15.47
9459,3841,PIZZA POINT,hyderabad,943.25,127,1.1, upi,2024-02-07,44,51.3
9460,4168,spice hub,Chennai,672.3,108,3.4,upi ,2024-02-22,18,22.98
9461,4022,Burger Town ,CHENNAI,756.35,100,0.6,upi,2024-01-14,17,55.1
9462,1547,Biryani House,Kolkata ,107.63,121,4.9,Card ,2024-01-01,59,18.33
9463,3668,Pizza Point, Chennai,266.27,121,1.4, Cash,2024-06-09,51,32.57
9464,1566, Biryani House,bangalore,857.43,43,3.3,UPI ,2024-01-20,29,3.22
9465,1703,biryani house,Kolkata ,740.09,124,0.8, CARD ,2024-04-22,63,40.82
9466,2242, Biryani House,BANGALORE,624.01,18,5.2,upi,2024-01-22,19,47.73
