customer_id,age,monthly_income,spending_score,city_tier,owns_car,online_purchase_per_month
7243,25.0,44461.0,53.0,Tier3,0,3
7244,27.0,73863.0,62.0,Tier3,0,7
7245,43.0,55378.0,81.0,Tier3,1,1
7246,27.0,,36.0,Tier1,1,8
7247,34.0,38089.0,52.0,Tier3,1,5
7248,35.0,48898.0,50.0,Tier2,1,3
7249,12.0,35335.0,67.0,Tier2,0,10
7250,17.0,65433.0,75.0,Tier2,1,8
7251,39.0,22875.0,30.0,Tier1,1,5
7252,26.0,47907.0,60.0,Tier1,1,7
7253,,59152.0,77.0,Tier2,1,5
7254,47.0,55132.0,23.0,Tier1,1,8
7255,44.0,39241.0,59.0,Tier2,1,7
7256,57.0,59904.0,36.0,Tier1,0,7
7257,34.0,36709.0,47.0,Tier3,0,10
7258,43.0,49664.0,10.0,Tier3,0,5
7259,28.0,59778.0,88.0,Tier3,0,7
7260,64.0,56944.0,53.0,Tier3,0,7
7261,59.0,39874.0,44.0,Tier3,0,6
7262,35.0,67962.0,67.0,Tier2,1,6
7263,40.0,51300.0,39.0,Tier3,0,8
7264,51.0,61145.0,37.0,Tier2,1,1
7265,33.0,72937.0,90.0,Tier3,0,1
7266,27.0,66763.0,96.0,Tier1,0,6
7267,,66802.0,48.0,Tier2,1,1
7268,36.0,52890.0,81.0,Tier3,0,3
7269,37.0,61909.0,67.0,Tier2,1,6
7270,25.0,53204.0,32.0,Tier1,1,10
7271,14.0,31860.0,41.0,Tier2,0,3
7272,38.0,54541.0,91.0,Tier2,0,4
7273,,53845.0,31.0,Tier3,0,1
7274,32.0,58756.0,,Tier2,1,8
7275,52.0,48080.0,49.0,Tier1,1,3
7276,27.0,38578.0,92.0,Tier3,1,3
7277,22.0,59848.0,54.0,Tier3,0,5
7278,34.0,30301.0,76.0,Tier1,0,6
7279,,71882.0,88.0,Tier3,0,4
7280,44.0,46529.0,88.0,Tier1,0,3
7281,26.0,53683.0,48.0,Tier1,0,8
7282,51.0,58378.0,43.0,Tier3,0,4
7283,59.0,58860.0,58.0,Tier3,1,3
7284,35.0,28865.0,34.0,Tier1,1,5
7285,50.0,62361.0,65.0,Tier1,0,7
7286,22.0,54547.0,44.0,Tier1,1,3
7287,48.0,40471.0,82.0,Tier3,1,5
7288,48.0,38755.0,49.0,Tier3,1,3
7289,45.0,44989.0,25.0,Tier2,0,5
7290,35.0,30519.0,88.0,Tier1,1,4
7291,-0.0,379170.0,64.0,Tier1,1,3
7292,27.0,72292.0,61.0,Tier3,1,4
7293,27.0,56776.0,82.0,Tier1,1,6
7294,23.0,46649.0,77.0,Tier2,0,5
7295,36.0,47043.0,45.0,Tier2,0,3
7296,30.0,61371.0,51.0,Tier1,1,6
7297,25.0,76367.0,38.0,Tier1,0,4
7298,22.0,41444.0,31.0,Tier1,0,2
7299,26.0,33236.0,72.0,Tier2,0,6
7300,48.0,73215.0,68.0,Tier3,1,4
7301,27.0,23193.0,75.0,Tier2,1,4
7302,29.0,34872.0,86.0,Tier1,1,8
7303,30.0,46297.0,75.0,Tier2,1,3
7304,39.0,26593.0,77.0,Tier1,0,1
7305,40.0,66682.0,18.0,Tier1,1,6
7306,-2.0,62854.0,54.0,Tier2,0,5
7307,47.0,41378.0,79.0,Tier3,0,5
7308,,69194.0,37.0,Tier3,1,7
7309,22.0,71739.0,62.0,Tier3,0,3
7310,23.0,48302.0,70.0,Tier2,0,7
7311,30.0,43240.0,69.0,Tier3,0,3
7312,26.0,83894.0,67.0,Tier3,1,4
7313,38.0,60817.0,72.0,Tier2,0,1
7314,12.0,53845.0,64.0,Tier1,0,1
7315,22.0,70453.0,31.0,Tier1,1,7
7316,53.0,54529.0,70.0,Tier2,0,2
7317,24.0,42416.0,66.0,Tier3,0,8
7318,50.0,51202.0,31.0,Tier2,1,1
7319,39.0,65580.0,88.0,Tier1,1,5
7320,13.0,20117.0,71.0,Tier2,1,6
7321,43.0,,32.0,Tier2,1,9
7322,34.0,70746.0,44.0,Tier3,0,6
7323,30.0,42322.0,49.0,Tier1,1,8
7324,38.0,73192.0,49.0,Tier2,0,7
7325,41.0,71221.0,66.0,Tier2,0,4
7326,43.0,49017.0,40.0,Tier3,0,3
7327,49.0,41472.0,83.0,Tier2,1,5
7328,40.0,45690.0,81.0,Tier3,0,4
7329,18.0,89969.0,72.0,Tier1,0,6
7330,29.0,78116.0,61.0,Tier1,0,2
7331,70.0,51881.0,79.0,Tier1,0,7
7332,44.0,40878.0,54.0,Tier2,1,5
7333,63.0,51756.0,46.0,Tier2,0,4
7334,52.0,53657.0,84.0,Tier1,1,4
7335,38.0,31350.0,66.0,Tier2,1,3
7336,39.0,51201.0,46.0,Tier2,1,5
7337,,69836.0,52.0,Tier2,1,5
7338,14.0,23010.0,45.0,Tier1,0,8
7339,,62399.0,100.0,Tier3,0,7
7340,50.0,70622.0,60.0,Tier2,1,3
7341,28.0,,63.0,Tier1,1,1
7342,40.0,75413.0,74.0,Tier2,0,2
7343,45.0,39645.0,36.0,Tier1,1,6
7344,24.0,56616.0,82.0,Tier2,0,8
7345,30.0,45398.0,48.0,Tier1,0,7
7346,23.0,45395.0,97.0,Tier3,0,4
7347,25.0,,54.0,Tier3,0,8
7348,,60479.0,81.0,Tier1,0,3
7349,24.0,62732.0,10.0,Tier1,0,5
7350,52.0,49034.0,36.0,Tier1,0,6
7351,24.0,29600.0,,Tier2,1,3
7352,37.0,56048.0,19.0,Tier1,0,2
7353,,56330.0,72.0,Tier3,0,6
7354,49.0,46749.0,66.0,Tier2,1,3
7355,51.0,78008.0,40.0,Tier2,1,4
7356,45.0,26541.0,60.0,Tier2,1,3
7357,39.0,16741.0,76.0,Tier3,1,6
7358,32.0,39037.0,18.0,Tier1,0,4
7359,21.0,60656.0,35.0,Tier2,0,8
7360,58.0,34162.0,53.0,Tier2,0,5
7361,26.0,35285.0,,Tier2,1,3
7362,43.0,64265.0,59.0,Tier2,1,3
7363,48.0,56938.0,78.0,Tier1,0,6
7364,28.0,55656.0,70.0,Tier2,0,4
7365,47.0,61721.0,74.0,Tier3,0,4
7366,44.0,43622.0,32.0,Tier1,1,4
7367,56.0,44315.0,63.0,Tier2,0,4
7368,29.0,62147.0,54.0,Tier1,1,8
7369,20.0,29827.0,89.0,Tier2,1,4
7370,29.0,17859.0,63.0,Tier3,1,1
7371,38.0,43501.0,47.0,Tier2,1,8
7372,36.0,63963.0,77.0,Tier1,0,8
7373,30.0,53833.0,71.0,Tier1,1,6
7374,12.0,62859.0,44.0,Tier3,1,4
7375,41.0,19756.0,53.0,Tier1,0,4
7376,59.0,54732.0,53.0,Tier1,0,9
7377,41.0,59808.0,85.0,Tier2,0,5
7378,42.0,29738.0,,Tier1,1,7
7379,42.0,62931.0,75.0,Tier3,1,5
7380,40.0,48327.0,50.0,Tier1,1,4
7381,46.0,96070.0,67.0,Tier2,1,2
7382,40.0,17341.0,86.0,Tier1,0,5
7383,31.0,70537.0,53.0,Tier2,1,3
7384,25.0,44088.0,62.0,Tier2,1,4
7385,32.0,25743.0,33.0,Tier3,0,4
7386,39.0,42096.0,45.0,Tier2,1,4
7387,31.0,54162.0,53.0,Tier1,0,3
7388,39.0,65562.0,39.0,Tier1,1,4
7389,40.0,75829.0,86.0,Tier3,0,4
7390,45.0,71328.0,,Tier2,1,4
7391,50.0,35519.0,76.0,Tier2,0,8
7392,36.0,66952.0,64.0,Tier3,0,2
7393,19.0,55869.0,61.0,Tier1,0,4
7394,31.0,40181.0,90.0,Tier2,0,4
7395,36.0,46821.0,15.0,Tier1,0,6
7396,13.0,39352.0,56.0,Tier1,0,7
7397,52.0,50556.0,38.0,Tier1,1,4
7398,37.0,39055.0,21.0,Tier3,0,5
7399,40.0,34580.0,36.0,Tier1,1,6
7400,51.0,57187.0,60.0,Tier1,1,8
7401,27.0,59431.0,45.0,Tier1,1,6
7402,42.0,,78.0,Tier1,0,3
7403,34.0,70515.0,56.0,Tier3,0,5
7404,33.0,46094.0,54.0,Tier2,0,3
7405,26.0,45458.0,54.0,Tier3,0,1
7406,55.0,59907.0,58.0,Tier3,0,6
7407,30.0,48014.0,52.0,Tier3,1,1
7408,43.0,51272.0,43.0,Tier1,0,8
7409,12.0,12193.0,80.0,Tier1,0,3
7410,49.0,50251.0,48.0,Tier2,0,3
7411,48.0,22592.0,52.0,Tier2,1,5
7412,36.0,31686.0,69.0,Tier2,1,5
7413,32.0,29970.0,66.0,Tier1,1,4
7414,40.0,34361.0,42.0,Tier3,1,2
7415,62.0,41767.0,75.0,Tier1,0,9
7416,14.0,42703.0,71.0,Tier1,1,8
7417,44.0,59964.0,64.0,Tier2,1,6
7418,24.0,53336.0,51.0,Tier1,0,6
7419,35.0,21484.0,52.0,Tier1,1,6
7420,32.0,51249.0,56.0,Tier1,0,3
7421,30.0,54774.0,,Tier1,1,5
7422,35.0,45072.0,59.0,Tier1,0,7
7423,21.0,49087.0,78.0,Tier1,0,3
7424,47.0,52855.0,78.0,Tier2,0,9
7425,13.0,61469.0,52.0,Tier2,1,7
7426,,26377.0,81.0,Tier2,0,5
7427,31.0,46335.0,98.0,Tier2,0,8
7428,21.0,,,Tier1,1,3
7429,37.0,71250.0,74.0,Tier1,1,7
7430,16.0,62764.0,15.0,Tier3,0,9
7431,35.0,58052.0,35.0,Tier2,0,4
7432,18.0,74820.0,62.0,Tier1,1,3
7433,41.0,78768.0,,Tier3,1,5
7434,24.0,48064.0,101.0,Tier2,1,9
7435,30.0,35459.0,72.0,Tier1,1,2
7436,39.0,45946.0,79.0,Tier3,0,7
7437,26.0,96450.0,59.0,Tier1,1,3
7438,34.0,26460.0,40.0,Tier3,0,4
7439,17.0,42942.0,50.0,Tier1,0,7
7440,43.0,28810.0,65.0,Tier1,0,1
7441,56.0,51871.0,47.0,Tier2,1,7
7442,69.0,31960.0,73.0,Tier1,0,2
7443,36.0,48369.0,74.0,Tier1,1,2
7444,44.0,20749.0,60.0,Tier3,0,7
7445,14.0,59264.0,23.0,Tier1,1,8
7446,53.0,68335.0,94.0,Tier3,0,5
7447,44.0,,56.0,Tier2,1,7
7448,29.0,47973.0,114.0,Tier3,1,6
7449,50.0,47549.0,73.0,Tier2,0,3
7450,32.0,52714.0,56.0,Tier2,1,4
7451,30.0,49427.0,69.0,Tier1,1,5
7452,41.0,61522.0,20.0,Tier2,0,6
7453,22.0,68496.0,81.0,Tier1,0,2
7454,,37789.0,111.0,Tier1,1,2
7455,22.0,45360.0,18.0,Tier1,0,2
7456,22.0,63524.0,54.0,Tier1,0,3
7457,24.0,28675.0,58.0,Tier1,1,5
7458,44.0,20439.0,78.0,Tier2,0,5
7459,28.0,53395.0,102.0,Tier1,1,6
7460,19.0,,68.0,Tier1,0,7
7461,28.0,39165.0,103.0,Tier3,0,5
7462,35.0,41320.0,63.0,Tier2,1,3
7463,21.0,38597.0,69.0,Tier3,1,1
7464,21.0,36996.0,67.0,Tier3,0,5
7465,60.0,60402.0,84.0,Tier1,0,4
7466,25.0,32293.0,52.0,Tier3,0,5
7467,31.0,46017.0,76.0,Tier1,1,3
7468,31.0,36420.0,35.0,Tier3,0,4
7469,30.0,28171.0,54.0,Tier2,0,7
7470,42.0,63053.0,47.0,Tier2,1,3
7471,46.0,42203.0,62.0,Tier2,1,6
7472,31.0,52827.0,54.0,Tier3,1,5
7473,20.0,27379.0,83.0,Tier2,0,8
7474,50.0,,42.0,Tier2,0,5
7475,34.0,61341.0,25.0,Tier1,0,6
7476,56.0,,33.0,Tier3,1,8
7477,,20357.0,80.0,Tier1,0,5
7478,37.0,46983.0,41.0,Tier2,0,5
7479,58.0,56184.0,68.0,Tier2,0,6
7480,31.0,40758.0,54.0,Tier1,1,5
7481,32.0,62743.0,76.0,Tier2,1,4
7482,39.0,36999.0,55.0,Tier3,1,5
7483,28.0,52308.0,115.0,Tier3,0,8
7484,31.0,42169.0,98.0,Tier1,1,6
7485,31.0,68291.0,54.0,Tier3,0,6
7486,27.0,39855.0,51.0,Tier3,0,4
7487,50.0,44722.0,,Tier3,1,4
7488,41.0,64185.0,38.0,Tier3,0,5
7489,38.0,34579.0,59.0,Tier2,1,6
7490,45.0,51031.0,60.0,Tier1,1,7
7491,32.0,22662.0,60.0,Tier2,0,6
7492,26.0,33681.0,25.0,Tier2,0,1
7493,28.0,55732.0,70.0,Tier3,1,3
7494,35.0,35140.0,41.0,Tier2,0,2
7495,22.0,41831.0,89.0,Tier3,0,3
7496,29.0,57396.0,31.0,Tier2,1,4
7497,29.0,41312.0,61.0,Tier1,0,6
7498,60.0,62343.0,16.0,Tier1,0,8
7499,2.0,53235.0,17.0,Tier3,0,8
7500,33.0,56535.0,43.0,Tier1,0,6
7501,56.0,68614.0,46.0,Tier1,1,5
7502,36.0,54797.0,89.0,Tier2,1,10
7503,44.0,73083.0,,Tier3,0,3
7504,36.0,63669.0,86.0,Tier2,0,6
7505,27.0,42148.0,52.0,Tier3,0,5
7506,8.0,69397.0,72.0,Tier1,0,7
7507,37.0,,45.0,Tier1,1,5
7508,26.0,44080.0,44.0,Tier2,0,5
7509,25.0,54176.0,24.0,Tier3,1,1
7510,29.0,66685.0,67.0,Tier2,0,9
7511,56.0,56826.0,,Tier1,1,7
7512,64.0,77336.0,,Tier2,0,3
7513,38.0,66298.0,64.0,Tier3,1,7
7514,,57847.0,101.0,Tier1,1,4
7515,21.0,34609.0,64.0,Tier1,0,2
7516,41.0,47304.0,80.0,Tier2,1,3
7517,56.0,51075.0,54.0,Tier1,1,5
7518,32.0,60449.0,42.0,Tier2,0,6
7519,6.0,59560.0,74.0,Tier1,0,5
7520,43.0,52543.0,58.0,Tier1,0,6
7521,47.0,51805.0,77.0,Tier1,0,6
7522,16.0,60807.0,67.0,Tier1,0,8
7523,37.0,37121.0,44.0,Tier1,0,6
7524,40.0,75433.0,81.0,Tier3,1,3
7525,34.0,19292.0,43.0,Tier1,1,4
7526,26.0,71831.0,73.0,Tier2,0,6
7527,47.0,49322.0,86.0,Tier3,0,5
7528,30.0,65039.0,52.0,Tier1,1,5
7529,17.0,55458.0,83.0,Tier1,0,6
7530,10.0,55191.0,68.0,Tier2,1,5
7531,50.0,58314.0,77.0,Tier1,0,5
7532,42.0,62136.0,43.0,Tier2,1,6
7533,36.0,45068.0,64.0,Tier3,0,9
7534,30.0,65522.0,32.0,Tier1,1,1
7535,29.0,33733.0,94.0,Tier2,0,6
7536,22.0,49920.0,20.0,Tier3,0,8
7537,30.0,62540.0,53.0,Tier1,0,2
7538,10.0,64925.0,41.0,Tier1,0,5
7539,26.0,56912.0,73.0,Tier2,0,4
7540,31.0,44099.0,98.0,Tier3,0,7
7541,42.0,63451.0,73.0,Tier1,0,3
7542,35.0,39960.0,119.0,Tier1,1,5
7543,45.0,76271.0,32.0,Tier1,1,6
7544,51.0,48730.0,34.0,Tier1,1,5
7545,48.0,26906.0,42.0,Tier1,0,5
7546,41.0,32080.0,62.0,Tier1,0,1
7547,35.0,50655.0,39.0,Tier2,1,1
7548,23.0,52097.0,45.0,Tier3,0,3
7549,44.0,79545.0,72.0,Tier3,1,2
7550,55.0,34423.0,35.0,Tier3,1,6
7551,39.0,50592.0,37.0,Tier1,0,4
7552,58.0,34109.0,52.0,Tier1,0,4
7553,17.0,42610.0,,Tier2,1,5
7554,21.0,75260.0,80.0,Tier2,1,2
7555,45.0,32955.0,42.0,Tier2,0,7
7556,38.0,58806.0,46.0,Tier1,0,5
7557,51.0,55894.0,72.0,Tier2,1,5
7558,35.0,49637.0,76.0,Tier1,0,3
7559,25.0,57792.0,89.0,Tier2,0,9
7560,32.0,32600.0,69.0,Tier1,1,2
7561,17.0,74845.0,63.0,Tier3,1,5
7562,21.0,78873.0,72.0,Tier1,0,8
7563,47.0,50707.0,55.0,Tier3,0,8
7564,45.0,86347.0,55.0,Tier3,1,4
7565,39.0,44015.0,25.0,Tier3,0,10
7566,14.0,56006.0,78.0,Tier3,0,3
7567,31.0,71478.0,64.0,Tier1,1,2
7568,20.0,,76.0,Tier2,1,5
7569,49.0,146385.0,,Tier3,1,12
7570,28.0,,59.0,Tier1,1,5
7571,22.0,80912.0,43.0,Tier2,1,3
7572,,42065.0,90.0,Tier1,1,9
7573,27.0,47214.0,72.0,Tier2,0,8
7574,53.0,33309.0,65.0,Tier3,1,8
7575,26.0,64225.0,51.0,Tier2,1,2
7576,18.0,38277.0,,Tier1,1,4
7577,9.0,42631.0,41.0,Tier3,1,5
7578,,54493.0,58.0,Tier1,1,7
7579,28.0,34039.0,48.0,Tier3,0,2
7580,18.0,47321.0,105.0,Tier3,0,1
7581,49.0,71033.0,89.0,Tier3,0,2
7582,43.0,56424.0,81.0,Tier2,0,5
7583,35.0,51958.0,30.0,Tier2,0,8
7584,51.0,53223.0,77.0,Tier2,0,5
7585,43.0,44163.0,64.0,Tier2,1,5
7586,25.0,79942.0,84.0,Tier1,0,3
7587,23.0,37818.0,,Tier1,0,4
7588,45.0,53164.0,60.0,Tier2,1,6
7589,,51725.0,65.0,Tier2,0,5
7590,37.0,65131.0,24.0,Tier2,0,5
7591,25.0,66548.0,45.0,Tier2,0,6
7592,42.0,49520.0,67.0,Tier3,0,4
7593,26.0,54360.0,83.0,Tier2,1,6
7594,,54928.0,49.0,Tier1,1,2
7595,52.0,15918.0,59.0,Tier1,1,3
7596,27.0,26165.0,28.0,Tier1,1,3
7597,16.0,40924.0,89.0,Tier2,0,7
7598,,41576.0,82.0,Tier1,1,3
7599,47.0,32011.0,73.0,Tier3,1,3
7600,38.0,61244.0,68.0,Tier1,1,6
7601,33.0,,91.0,Tier1,0,6
7602,29.0,46780.0,44.0,Tier3,0,4
7603,41.0,31158.0,42.0,Tier1,0,1
7604,25.0,49332.0,81.0,Tier2,0,3
7605,39.0,10600.0,,Tier3,1,7
7606,26.0,47556.0,36.0,Tier2,0,4
7607,24.0,,49.0,Tier2,0,5
7608,27.0,53629.0,94.0,Tier3,1,7
7609,30.0,26538.0,68.0,Tier1,0,9
7610,34.0,53372.0,76.0,Tier2,0,11
7611,38.0,34379.0,37.0,Tier1,1,4
7612,-9.0,37813.0,73.0,Tier1,1,4
7613,25.0,60769.0,32.0,Tier1,1,8
7614,30.0,80212.0,20.0,Tier2,1,5
7615,53.0,50770.0,75.0,Tier3,0,11
7616,22.0,37744.0,89.0,Tier3,0,5
7617,37.0,52830.0,55.0,Tier2,0,4
7618,53.0,64085.0,49.0,Tier1,0,5
7619,19.0,59315.0,94.0,Tier2,1,4
7620,40.0,91147.0,56.0,Tier3,0,6
7621,25.0,39270.0,59.0,Tier1,0,3
7622,29.0,53783.0,,Tier1,1,5
7623,25.0,73234.0,53.0,Tier2,0,6
7624,26.0,72292.0,47.0,Tier2,1,4
7625,68.0,20749.0,76.0,Tier2,0,3
7626,45.0,49950.0,46.0,Tier2,1,5
7627,48.0,72268.0,,Tier1,1,5
7628,41.0,,34.0,Tier1,1,2
7629,16.0,60557.0,64.0,Tier3,0,4
7630,40.0,44482.0,61.0,Tier1,0,7
7631,48.0,34862.0,79.0,Tier1,0,5
7632,25.0,83281.0,77.0,Tier2,1,0
7633,47.0,60931.0,71.0,Tier2,0,5
7634,43.0,37279.0,68.0,Tier2,1,2
7635,,46953.0,59.0,Tier2,0,5
7636,30.0,54653.0,72.0,Tier3,0,4
7637,22.0,58157.0,38.0,Tier1,0,8
7638,,36506.0,13.0,Tier2,1,9
7639,52.0,40787.0,83.0,Tier2,1,5
7640,,25206.0,73.0,Tier1,0,5
7641,10.0,65596.0,57.0,Tier2,1,6
7642,36.0,44876.0,81.0,Tier3,0,2
7643,30.0,56995.0,45.0,Tier2,1,8
7644,35.0,71334.0,46.0,Tier3,0,4
7645,46.0,53298.0,43.0,Tier2,1,7
7646,,48305.0,71.0,Tier3,1,3
7647,13.0,52909.0,28.0,Tier3,0,5
7648,60.0,50948.0,45.0,Tier2,0,4
7649,23.0,68692.0,66.0,Tier2,0,4
7650,22.0,54663.0,36.0,Tier2,0,5
7651,48.0,41834.0,47.0,Tier2,1,6
7652,30.0,65718.0,16.0,Tier2,0,6
7653,34.0,68457.0,72.0,Tier1,0,3
7654,41.0,29925.0,46.0,Tier3,1,1
7655,,72992.0,38.0,Tier1,0,8
7656,31.0,55471.0,34.0,Tier2,0,8
7657,53.0,54249.0,52.0,Tier1,0,12
7658,9.0,65099.0,28.0,Tier2,1,5
7659,44.0,41495.0,99.0,Tier3,1,1
7660,25.0,64312.0,12.0,Tier3,1,2
7661,51.0,221740.0,51.0,Tier2,0,5
7662,37.0,27876.0,62.0,Tier2,0,6
7663,27.0,35034.0,44.0,Tier2,1,3
7664,43.0,58505.0,64.0,Tier1,1,3
7665,46.0,35818.0,44.0,Tier1,1,8
7666,43.0,74151.0,91.0,Tier2,0,8
7667,23.0,67839.0,38.0,Tier3,0,5
7668,29.0,70002.0,13.0,Tier2,0,7
7669,35.0,51872.0,,Tier2,0,6
7670,35.0,53868.0,68.0,Tier3,0,9
7671,44.0,32094.0,58.0,Tier2,0,3
7672,,64937.0,75.0,Tier1,0,3
7673,39.0,55698.0,70.0,Tier1,1,4
7674,32.0,58510.0,47.0,Tier1,0,3
7675,25.0,75325.0,50.0,Tier2,0,3
7676,,,52.0,Tier1,1,7
7677,32.0,48108.0,98.0,Tier2,0,8
7678,-8.0,54900.0,74.0,Tier3,0,5
7679,27.0,35968.0,98.0,Tier1,1,7
7680,24.0,47186.0,77.0,Tier1,0,4
7681,41.0,57394.0,59.0,Tier2,1,6
7682,25.0,45119.0,40.0,Tier1,1,2
7683,32.0,69635.0,64.0,Tier2,0,4
7684,54.0,27336.0,59.0,Tier2,1,4
7685,47.0,66842.0,58.0,Tier2,1,8
7686,46.0,59918.0,,Tier3,1,4
7687,29.0,41468.0,19.0,Tier1,0,3
7688,,36134.0,85.0,Tier1,0,6
7689,32.0,,59.0,Tier3,0,3
7690,33.0,38072.0,32.0,Tier1,0,5
7691,40.0,65708.0,70.0,Tier1,0,6
7692,28.0,49159.0,43.0,Tier3,0,4
7693,53.0,67445.0,71.0,Tier1,0,6
7694,33.0,40702.0,78.0,Tier1,0,8
7695,42.0,60607.0,80.0,Tier2,0,4
7696,52.0,39238.0,57.0,Tier1,1,2
7697,47.0,35516.0,52.0,Tier2,0,5
7698,18.0,48393.0,,Tier2,0,10
7699,40.0,40026.0,46.0,Tier2,0,7
7700,45.0,26858.0,60.0,Tier1,1,2
7701,46.0,,56.0,Tier3,1,1
7702,22.0,51597.0,43.0,Tier1,1,5
7703,27.0,69025.0,37.0,Tier2,1,3
7704,47.0,64052.0,58.0,Tier3,0,8
7705,26.0,68299.0,51.0,Tier2,0,7
7706,31.0,60805.0,37.0,Tier1,1,2
7707,54.0,54989.0,77.0,Tier1,0,6
7708,34.0,31566.0,95.0,Tier3,0,4
7709,26.0,52248.0,79.0,Tier3,1,1
7710,24.0,58952.0,46.0,Tier3,0,7
7711,39.0,71862.0,,Tier2,1,6
7712,19.0,60294.0,91.0,Tier1,0,5
7713,32.0,68606.0,37.0,Tier1,1,3
7714,39.0,34520.0,76.0,Tier3,1,6
7715,51.0,45104.0,31.0,Tier2,1,4
7716,43.0,56440.0,94.0,Tier1,0,8
7717,26.0,67414.0,51.0,Tier2,1,11
7718,49.0,47822.0,105.0,Tier1,1,7
7719,31.0,48763.0,95.0,Tier1,0,7
7720,20.0,60307.0,58.0,Tier2,1,7
7721,33.0,33112.0,46.0,Tier1,0,5
7722,52.0,74111.0,64.0,Tier1,0,9
7723,37.0,36813.0,56.0,Tier2,0,2
7724,35.0,21221.0,52.0,Tier2,1,8
7725,55.0,50151.0,27.0,Tier1,0,4
7726,18.0,75477.0,50.0,Tier1,1,8
7727,20.0,58797.0,38.0,Tier3,0,6
7728,16.0,61266.0,71.0,Tier1,0,6
7729,39.0,50621.0,80.0,Tier1,1,4
7730,37.0,47714.0,75.0,Tier1,0,5
7731,,26826.0,67.0,Tier1,0,2
7732,38.0,16109.0,43.0,Tier2,0,4
7733,30.0,52944.0,64.0,Tier3,1,7
7734,35.0,69688.0,76.0,Tier2,1,1
7735,36.0,55162.0,48.0,Tier3,1,4
7736,15.0,59354.0,62.0,Tier3,0,5
7737,68.0,73756.0,57.0,Tier1,0,3
7738,41.0,54932.0,93.0,Tier2,1,7
7739,38.0,48160.0,77.0,Tier2,1,4
7740,,37722.0,72.0,Tier1,1,4
7741,44.0,,26.0,Tier2,1,3
7742,33.0,57898.0,63.0,Tier2,0,11
7743,27.0,35846.0,57.0,Tier2,0,5
7744,42.0,32432.0,57.0,Tier1,1,6
7745,40.0,68796.0,29.0,Tier1,0,1
7746,25.0,34438.0,38.0,Tier1,0,9
7747,52.0,77808.0,59.0,Tier1,0,5
7748,39.0,8653.0,82.0,Tier3,0,5
7749,44.0,71339.0,,Tier1,1,6
7750,52.0,57303.0,52.0,Tier2,0,6
7751,,51779.0,96.0,Tier1,1,5
7752,39.0,47368.0,54.0,Tier3,0,7
7753,45.0,78361.0,57.0,Tier3,1,3
7754,26.0,60606.0,58.0,Tier3,1,7
7755,36.0,36452.0,33.0,Tier2,1,7
7756,37.0,24216.0,71.0,Tier1,0,4
7757,24.0,52659.0,47.0,Tier1,0,3
7758,63.0,49984.0,59.0,Tier2,0,3
7759,18.0,27202.0,69.0,Tier3,0,6
7760,19.0,49169.0,99.0,Tier2,0,11
7761,51.0,41391.0,34.0,Tier2,1,2
7762,44.0,50139.0,77.0,Tier3,1,3
7763,23.0,60889.0,77.0,Tier2,0,8
7764,42.0,72389.0,47.0,Tier2,0,5
7765,53.0,63633.0,72.0,Tier1,1,4
7766,35.0,39178.0,93.0,Tier1,1,5
7767,66.0,55534.0,45.0,Tier2,0,7
7768,14.0,,65.0,Tier3,1,4
7769,43.0,30018.0,68.0,Tier2,1,4
7770,49.0,55973.0,71.0,Tier2,1,6
7771,46.0,77850.0,75.0,Tier1,1,9
7772,33.0,50486.0,63.0,Tier2,0,9
7773,32.0,26087.0,70.0,Tier1,0,2
7774,40.0,50454.0,42.0,Tier3,0,5
7775,45.0,31794.0,63.0,Tier2,0,6
7776,42.0,62954.0,50.0,Tier2,0,7
7777,,57873.0,35.0,Tier1,0,7
7778,23.0,47436.0,50.0,Tier2,0,1
7779,32.0,45033.0,65.0,Tier1,0,5
7780,24.0,46816.0,69.0,Tier1,0,5
7781,30.0,50124.0,35.0,Tier2,1,9
7782,47.0,38416.0,41.0,Tier2,0,3
7783,36.0,29184.0,74.0,Tier1,1,3
7784,66.0,67080.0,70.0,Tier3,1,5
7785,37.0,44219.0,78.0,Tier2,0,2
7786,,52506.0,87.0,Tier2,0,4
7787,36.0,54279.0,71.0,Tier2,1,6
7788,27.0,54830.0,52.0,Tier2,0,4
7789,34.0,32393.0,62.0,Tier2,1,7
7790,49.0,24862.0,93.0,Tier3,1,1
7791,36.0,41170.0,115.0,Tier3,1,1
7792,25.0,55936.0,,Tier2,1,1
7793,24.0,39081.0,71.0,Tier2,0,4
7794,30.0,44676.0,75.0,Tier1,1,4
7795,36.0,81909.0,60.0,Tier1,0,2
7796,49.0,,83.0,Tier2,0,6
7797,19.0,38674.0,80.0,Tier3,0,5
7798,31.0,,67.0,Tier2,1,6
7799,37.0,49331.0,54.0,Tier2,1,5
7800,13.0,39410.0,30.0,Tier1,0,5
7801,25.0,67532.0,75.0,Tier2,1,4
7802,27.0,50828.0,64.0,Tier2,0,5
7803,25.0,44775.0,45.0,Tier3,0,4
7804,37.0,52886.0,37.0,Tier1,1,6
7805,33.0,40128.0,73.0,Tier2,0,6
7806,28.0,34738.0,28.0,Tier3,0,3
7807,40.0,48296.0,66.0,Tier3,0,8
7808,56.0,34835.0,77.0,Tier3,0,7
7809,55.0,50160.0,71.0,Tier1,0,3
7810,12.0,55316.0,52.0,Tier3,0,4
